#{"t_start": 1708424537.4409866, "env_id": "None"}
r,l,t
0.0,201,691.617393
0.0,201,691.829934
0.0,201,692.023709
0.0,201,692.241302
0.0,201,692.440951
0.0,201,692.645854
0.0,201,692.869046
0.0,201,693.092341
0.0,201,693.294285
0.0,201,693.496536
0.0,201,693.699589
0.0,201,693.891936
0.0,201,694.085004
0.0,201,694.282058
0.0,201,694.485219
0.0,201,694.688012
0.0,201,694.904724
0.0,201,695.137226
0.0,201,695.340307
0.0,201,695.553246
0.0,201,695.752429
0.0,201,695.948827
0.0,201,696.148783
0.0,201,696.346307
0.0,201,696.552564
0.0,201,696.743396
0.0,201,696.94462
0.0,201,697.154017
0.0,201,697.400345
0.0,201,697.605965
0.0,201,697.806388
0.0,201,698.01104
100.0,1,698.013032
0.0,201,698.212016
0.0,201,698.434572
0.0,201,698.638022
0.0,201,698.834814
100.0,6,698.842749
0.0,201,699.042587
0.0,201,699.256356
0.0,201,699.475906
0.0,201,699.680215
0.0,201,699.888885
0.0,201,700.108276
100.0,3,700.112852
100.0,2,700.114218
0.0,201,700.323119
100.0,1,700.324607
100.0,2,700.327278
0.0,201,700.528954
100.0,1,700.530289
0.0,201,700.720918
0.0,201,700.931868
0.0,201,701.130687
0.0,201,701.341531
0.0,201,701.541529
0.0,201,701.755034
0.0,201,701.963603
0.0,201,702.171881
0.0,201,702.372356
0.0,201,702.588343
0.0,201,702.789532
0.0,201,702.982053
0.0,201,703.182663
0.0,201,703.396273
0.0,201,703.599406
0.0,201,703.817007
100.0,1,703.818513
0.0,201,704.025079
0.0,201,704.240544
100.0,10,704.248592
0.0,201,704.450011
0.0,201,704.651052
0.0,201,704.842345
0.0,201,705.050299
0.0,201,705.285349
0.0,201,705.516011
0.0,201,705.719834
0.0,201,705.925789
0.0,201,706.135843
100.0,1,706.139867
0.0,201,706.344332
0.0,201,706.555439
0.0,201,706.748245
0.0,201,706.947604
0.0,201,707.139741
0.0,201,707.322812
0.0,201,707.543437
0.0,201,707.7355
0.0,201,707.934306
0.0,201,708.149369
0.0,201,708.363773
100.0,4,708.373047
0.0,201,708.581364
0.0,201,708.788467
0.0,201,708.977349
0.0,201,709.170468
0.0,201,709.385972
0.0,201,709.600505
0.0,201,709.800143
0.0,201,710.003061
0.0,201,710.192528
0.0,201,710.437949
0.0,201,710.635015
0.0,201,710.847524
100.0,1,710.850715
0.0,201,711.051641
0.0,201,711.249177
0.0,201,711.439539
0.0,201,711.646457
0.0,201,711.855134
0.0,201,712.057476
0.0,201,712.268396
0.0,201,712.495248
0.0,201,712.700207
100.0,8,712.708829
0.0,201,712.91306
100.0,2,712.918063
0.0,201,713.112233
0.0,201,713.311514
0.0,201,713.504547
0.0,201,713.714584
0.0,201,713.913065
0.0,201,714.104788
0.0,201,714.306216
100.0,1,714.309694
0.0,201,714.511708
0.0,201,714.74892
0.0,201,714.959813
0.0,201,715.16011
0.0,201,715.385917
0.0,201,715.581016
0.0,201,715.778673
100.0,3,715.783291
0.0,201,715.983463
0.0,201,716.187842
0.0,201,716.382797
0.0,201,716.571161
0.0,201,716.777018
0.0,201,717.005106
100.0,3,717.007108
0.0,201,717.192208
0.0,201,717.422808
0.0,201,717.622593
0.0,201,717.836153
0.0,201,718.024963
0.0,201,718.233981
0.0,201,718.441747
0.0,201,718.636384
0.0,201,718.830971
0.0,201,719.046463
0.0,201,719.266194
0.0,201,719.461316
0.0,201,719.685413
0.0,201,719.912848
0.0,201,720.109161
0.0,201,720.329235
0.0,201,720.53914
0.0,201,720.732327
0.0,201,720.935233
0.0,201,721.134875
0.0,201,721.358557
0.0,201,721.56211
0.0,201,721.758119
0.0,201,721.967728
0.0,201,722.158537
0.0,201,722.36845
0.0,201,722.570686
0.0,201,722.774182
0.0,201,722.978307
0.0,201,723.175405
0.0,201,723.380418
0.0,201,723.595701
0.0,201,723.794058
0.0,201,723.986073
0.0,201,724.186873
0.0,201,724.387305
100.0,1,724.391225
0.0,201,724.598057
100.0,3,724.601931
0.0,201,724.810608
0.0,201,725.016465
0.0,201,725.202774
0.0,201,725.406378
0.0,201,725.651172
0.0,201,725.858381
0.0,201,726.0658
0.0,201,726.277207
0.0,201,726.467832
0.0,201,726.660799
0.0,201,726.87162
0.0,201,727.098697
100.0,2,727.10026
0.0,201,727.289767
0.0,201,727.492672
0.0,201,727.702625
0.0,201,727.926567
0.0,201,728.148426
0.0,201,728.352146
0.0,201,728.564193
0.0,201,728.753958
0.0,201,728.948731
0.0,201,729.149241
0.0,201,729.361634
0.0,201,729.556391
0.0,201,729.753696
0.0,201,729.97498
0.0,201,730.199807
0.0,201,730.395065
100.0,13,730.409598
0.0,201,730.608578
0.0,201,730.824663
0.0,201,731.031528
0.0,201,731.228599
0.0,201,731.436613
0.0,201,731.633882
0.0,201,731.841514
0.0,201,732.05299
0.0,201,732.292613
0.0,201,732.48585
0.0,201,732.690876
0.0,201,732.897121
0.0,201,733.10279
0.0,201,733.301114
0.0,201,733.499065
0.0,201,733.708601
0.0,201,733.915052
0.0,201,734.120888
0.0,201,734.361962
0.0,201,734.566005
0.0,201,734.761292
0.0,201,734.956434
0.0,201,735.158842
0.0,201,735.362266
0.0,201,735.555772
0.0,201,735.75341
100.0,1,735.75439
0.0,201,735.991652
0.0,201,736.203215
0.0,201,736.412874
0.0,201,736.649416
0.0,201,736.847651
0.0,201,737.074794
0.0,201,737.270155
0.0,201,737.473433
0.0,201,737.673281
0.0,201,737.870224
0.0,201,738.076003
100.0,1,738.077042
0.0,201,738.27441
0.0,201,738.485083
0.0,201,738.704506
0.0,201,738.909075
100.0,1,738.910107
0.0,201,739.116998
0.0,201,739.305886
100.0,5,739.312248
0.0,201,739.52548
0.0,201,739.731354
0.0,201,739.936065
0.0,201,740.150339
0.0,201,740.352006
0.0,201,740.567337
0.0,201,740.765512
0.0,201,740.995777
0.0,201,741.224862
0.0,201,741.42239
100.0,1,741.423526
0.0,201,741.622454
0.0,201,741.84127
0.0,201,742.042041
100.0,1,742.043642
0.0,201,742.24738
0.0,201,742.445893
0.0,201,742.655156
0.0,201,742.852288
0.0,201,743.081
0.0,201,743.297694
0.0,201,743.498677
0.0,201,743.698329
100.0,3,743.702098
0.0,201,743.902107
0.0,201,744.09147
0.0,201,744.301315
100.0,1,744.305024
0.0,201,744.487023
0.0,201,744.711346
0.0,201,744.903746
0.0,201,745.101161
0.0,201,745.322047
0.0,201,745.530761
0.0,201,745.741406
0.0,201,745.947584
0.0,201,746.161523
0.0,201,746.358132
0.0,201,746.548175
100.0,4,746.552949
0.0,201,746.775073
100.0,1,746.776032
0.0,201,746.960737
0.0,201,747.156634
0.0,201,747.375285
0.0,201,747.58917
0.0,201,747.798554
0.0,201,748.011712
0.0,201,748.212362
0.0,201,748.40849
0.0,201,748.609471
0.0,201,748.836755
0.0,201,749.031618
0.0,201,749.234372
0.0,201,749.439673
0.0,201,749.68226
0.0,201,749.881146
0.0,201,750.071774
0.0,201,750.277544
0.0,201,750.500765
100.0,1,750.504625
0.0,201,750.696468
100.0,2,750.698191
0.0,201,750.91708
100.0,3,750.919551
100.0,1,750.922587
0.0,201,751.12438
0.0,201,751.337845
0.0,201,751.543913
0.0,201,751.753456
0.0,201,751.973045
0.0,201,752.17326
0.0,201,752.378265
0.0,201,752.581529
0.0,201,752.791814
0.0,201,753.009289
0.0,201,753.219591
0.0,201,753.416869
0.0,201,753.616933
0.0,201,753.809978
0.0,201,754.04066
0.0,201,754.243397
0.0,201,754.436098
0.0,201,754.629679
0.0,201,754.846519
0.0,201,755.067165
0.0,201,755.267638
0.0,201,755.466713
0.0,201,755.660123
0.0,201,755.871846
0.0,201,756.081254
100.0,35,756.127972
0.0,201,756.336236
0.0,201,756.552223
0.0,201,756.748212
0.0,201,756.943614
0.0,201,757.15993
100.0,8,757.169143
0.0,201,757.370836
0.0,201,757.606696
0.0,201,757.878132
0.0,201,758.14653
0.0,201,758.436199
0.0,201,758.721206
0.0,201,758.998217
0.0,201,759.301335
0.0,201,759.549108
0.0,201,759.76359
0.0,201,759.983829
0.0,201,760.193201
0.0,201,760.401883
0.0,201,760.650137
0.0,201,760.847546
0.0,201,761.042814
0.0,201,761.26039
0.0,201,761.461456
0.0,201,761.675616
0.0,201,761.885514
0.0,201,762.079277
0.0,201,762.317198
0.0,201,762.532282
0.0,201,762.77381
0.0,201,762.967123
100.0,3,762.972314
0.0,201,763.173368
0.0,201,763.382615
0.0,201,763.604859
0.0,201,763.803097
0.0,201,764.00992
0.0,201,764.226892
0.0,201,764.444059
0.0,201,764.67198
0.0,201,764.900159
0.0,201,765.109308
0.0,201,765.32098
0.0,201,765.529636
0.0,201,765.729213
0.0,201,765.929029
0.0,201,766.134836
0.0,201,766.328802
0.0,201,766.531696
0.0,201,766.739041
0.0,201,766.948437
0.0,201,767.17774
0.0,201,767.397274
0.0,201,767.625214
0.0,201,767.835239
0.0,201,768.035501
0.0,201,768.240019
0.0,201,768.42449
100.0,5,768.431801
0.0,201,768.629694
0.0,201,768.814713
0.0,201,769.017788
0.0,201,769.237684
100.0,3,769.240219
0.0,201,769.469138
0.0,201,769.675362
0.0,201,769.869981
0.0,201,770.089284
0.0,201,770.291544
0.0,201,770.505891
100.0,3,770.511453
0.0,201,770.713726
0.0,201,770.898618
0.0,201,771.095902
0.0,201,771.291404
0.0,201,771.538042
0.0,201,771.75027
0.0,201,771.948261
0.0,201,772.150952
100.0,3,772.152975
0.0,201,772.356315
0.0,201,772.564838
0.0,201,772.780217
0.0,201,772.971645
100.0,1,772.974945
0.0,201,773.165307
0.0,201,773.359493
0.0,201,773.59712
0.0,201,773.853793
0.0,201,774.055795
0.0,201,774.25898
100.0,1,774.260437
100.0,3,774.265108
0.0,201,774.465574
0.0,201,774.676015
0.0,201,774.861519
0.0,201,775.060245
0.0,201,775.257238
0.0,201,775.463744
0.0,201,775.673352
0.0,201,775.908205
0.0,201,776.111596
0.0,201,776.308723
0.0,201,776.514744
100.0,1,776.517029
0.0,201,776.724308
0.0,201,776.934704
0.0,201,777.141554
0.0,201,777.349844
0.0,201,777.546929
0.0,201,777.768948
0.0,201,777.976551
0.0,201,778.185177
100.0,11,778.197906
100.0,1,778.199067
0.0,201,778.401907
100.0,5,778.409444
0.0,201,778.615385
0.0,201,778.8199
100.0,3,778.824764
0.0,201,779.026025
0.0,201,779.226965
0.0,201,779.431436
100.0,1,779.432567
0.0,201,779.647981
0.0,201,779.879685
0.0,201,780.079848
0.0,201,780.314021
0.0,201,780.527107
100.0,6,780.535174
0.0,201,780.740587
100.0,3,780.744385
0.0,201,780.944349
0.0,201,781.151941
0.0,201,781.347105
0.0,201,781.566629
0.0,201,781.778434
0.0,201,781.997465
0.0,201,782.209134
100.0,3,782.213395
0.0,201,782.451264
0.0,201,782.664608
0.0,201,782.870056
0.0,201,783.103744
0.0,201,783.305663
0.0,201,783.507999
0.0,201,783.706827
0.0,201,783.935202
0.0,201,784.141644
0.0,201,784.344926
100.0,2,784.346639
100.0,1,784.347795
0.0,201,784.581016
100.0,2,784.58234
0.0,201,784.79147
0.0,201,785.000123
0.0,201,785.189712
0.0,201,785.38381
100.0,1,785.384744
0.0,201,785.593772
0.0,201,785.798683
100.0,1,785.800226
100.0,3,785.805667
0.0,201,786.01282
0.0,201,786.221672
0.0,201,786.421147
0.0,201,786.644755
100.0,1,786.646051
0.0,201,786.869978
0.0,201,787.065832
0.0,201,787.276088
0.0,201,787.469536
100.0,8,787.47809
0.0,201,787.686867
0.0,201,787.893661
0.0,201,788.104573
100.0,13,788.11657
100.0,1,788.117436
0.0,201,788.356006
0.0,201,788.562607
0.0,201,788.758105
0.0,201,788.993965
0.0,201,789.196344
0.0,201,789.393749
100.0,1,789.395156
0.0,201,789.594385
100.0,6,789.603813
0.0,201,789.806489
0.0,201,790.021391
0.0,201,790.24181
0.0,201,790.434841
0.0,201,790.672575
0.0,201,790.930511
0.0,201,791.220031
100.0,2,791.222351
0.0,201,791.488556
0.0,201,791.758341
0.0,201,792.027772
100.0,81,792.132867
0.0,201,792.35291
100.0,2,792.356571
100.0,1,792.357762
0.0,201,792.577948
0.0,201,792.825163
0.0,201,793.035667
0.0,201,793.251477
100.0,2,793.256437
0.0,201,793.490053
0.0,201,793.696921
0.0,201,793.94049
0.0,201,794.158036
0.0,201,794.390953
0.0,201,794.602148
0.0,201,794.810485
0.0,201,795.019857
0.0,201,795.225075
100.0,4,795.230641
0.0,201,795.445199
0.0,201,795.674815
0.0,201,795.886648
0.0,201,796.085959
0.0,201,796.294249
0.0,201,796.497397
0.0,201,796.705103
0.0,201,796.917269
100.0,1,796.918698
0.0,201,797.120267
0.0,201,797.312124
0.0,201,797.518301
0.0,201,797.757077
0.0,201,797.96494
100.0,2,797.968308
0.0,201,798.181783
0.0,201,798.386261
0.0,201,798.59972
100.0,1,798.601448
100.0,3,798.605275
0.0,201,798.800618
100.0,1,798.802406
100.0,3,798.806578
0.0,201,799.007195
0.0,201,799.231238
0.0,201,799.44067
0.0,201,799.648373
100.0,3,799.652399
0.0,201,799.875157
0.0,201,800.08967
0.0,201,800.288977
100.0,4,800.294488
100.0,1,800.299164
0.0,201,800.507097
0.0,201,800.711373
0.0,201,800.922942
100.0,3,800.928767
0.0,201,801.126498
0.0,201,801.339004
100.0,7,801.344559
0.0,201,801.549929
0.0,201,801.749356
0.0,201,801.968219
0.0,201,802.202557
0.0,201,802.400515
0.0,201,802.605146
0.0,201,802.809099
0.0,201,803.015789
0.0,201,803.225149
0.0,201,803.430712
0.0,201,803.633404
0.0,201,803.83453
0.0,201,804.032993
100.0,6,804.037369
0.0,201,804.258848
0.0,201,804.476665
0.0,201,804.683963
0.0,201,804.904118
0.0,201,805.107011
0.0,201,805.315567
100.0,2,805.317291
100.0,1,805.318381
0.0,201,805.524525
0.0,201,805.722145
0.0,201,805.921911
0.0,201,806.134032
0.0,201,806.345576
0.0,201,806.600037
100.0,1,806.601562
0.0,201,806.805141
100.0,3,806.80992
0.0,201,807.026875
0.0,201,807.241997
100.0,2,807.243296
0.0,201,807.448056
0.0,201,807.648724
0.0,201,807.853653
100.0,3,807.857371
0.0,201,808.057102
0.0,201,808.267411
100.0,1,808.268759
0.0,201,808.478206
0.0,201,808.722645
0.0,201,808.92736
0.0,201,809.123068
0.0,201,809.334952
0.0,201,809.562035
0.0,201,809.770848
0.0,201,809.99054
0.0,201,810.189979
0.0,201,810.392916
100.0,1,810.394849
0.0,201,810.623607
0.0,201,810.866706
100.0,2,810.867969
0.0,201,811.133857
0.0,201,811.348134
0.0,201,811.619839
0.0,201,811.889955
0.0,201,812.206073
0.0,201,812.45875
0.0,201,812.825915
0.0,201,813.22403
100.0,2,813.231735
0.0,201,813.509827
0.0,201,813.715824
0.0,201,813.956651
0.0,201,814.17258
0.0,201,814.465814
0.0,201,814.755848
100.0,2,814.762416
0.0,201,815.026387
100.0,25,815.070548
100.0,1,815.071861
0.0,201,815.37694
0.0,201,815.579143
0.0,201,815.767597
100.0,1,815.76904
0.0,201,815.990402
0.0,201,816.202847
0.0,201,816.396538
0.0,201,816.617587
0.0,201,816.807388
0.0,201,817.050587
0.0,201,817.271033
0.0,201,817.597567
0.0,201,817.891121
100.0,4,817.898176
0.0,201,818.177123
0.0,201,818.470352
0.0,201,818.744222
0.0,201,819.012099
0.0,201,819.226582
0.0,201,819.424899
0.0,201,819.651582
0.0,201,819.875485
0.0,201,820.07547
0.0,201,820.277323
100.0,5,820.281052
0.0,201,820.47592
0.0,201,820.702937
0.0,201,820.908238
0.0,201,821.101799
0.0,201,821.338071
0.0,201,821.555104
0.0,201,821.801242
0.0,201,822.006922
0.0,201,822.207088
0.0,201,822.41752
0.0,201,822.623844
100.0,1,822.62514
0.0,201,822.827429
0.0,201,823.036811
0.0,201,823.260694
100.0,2,823.264543
0.0,201,823.494529
100.0,1,823.495452
0.0,201,823.703992
100.0,1,823.707545
0.0,201,823.912929
0.0,201,824.135589
0.0,201,824.335696
0.0,201,824.546241
0.0,201,824.756787
0.0,201,824.967768
0.0,201,825.168193
0.0,201,825.383046
100.0,1,825.384202
0.0,201,825.602443
0.0,201,825.817135
100.0,24,825.84062
100.0,1,825.84523
0.0,201,826.048007
100.0,5,826.051941
0.0,201,826.281627
0.0,201,826.490337
0.0,201,826.694479
0.0,201,826.912429
0.0,201,827.131589
0.0,201,827.343459
0.0,201,827.557978
0.0,201,827.767392
0.0,201,827.976672
0.0,201,828.186643
0.0,201,828.413146
0.0,201,828.635084
0.0,201,828.825206
0.0,201,829.032477
100.0,4,829.037001
0.0,201,829.248204
100.0,2,829.249914
0.0,201,829.456691
0.0,201,829.660557
0.0,201,829.86236
0.0,201,830.065477
0.0,201,830.28515
100.0,1,830.286011
0.0,201,830.553514
0.0,201,830.779193
0.0,201,830.988846
0.0,201,831.198679
0.0,201,831.410076
0.0,201,831.6295
0.0,201,831.837149
0.0,201,832.039954
0.0,201,832.240496
0.0,201,832.468785
0.0,201,832.713259
0.0,201,832.951181
0.0,201,833.158952
0.0,201,833.386596
0.0,201,833.606991
100.0,1,833.608214
0.0,201,833.814729
0.0,201,834.026005
0.0,201,834.227822
0.0,201,834.435507
0.0,201,834.643945
0.0,201,834.854062
0.0,201,835.088507
0.0,201,835.29774
0.0,201,835.51588
100.0,1,835.517292
0.0,201,835.744919
0.0,201,835.948413
0.0,201,836.191585
0.0,201,836.399941
100.0,1,836.403701
0.0,201,836.607528
0.0,201,836.815319
0.0,201,837.028738
0.0,201,837.264242
100.0,2,837.265787
0.0,201,837.469382
0.0,201,837.693729
0.0,201,837.90724
0.0,201,838.116647
0.0,201,838.329064
0.0,201,838.534051
0.0,201,838.733215
0.0,201,838.955191
100.0,1,838.956299
0.0,201,839.170132
0.0,201,839.395361
100.0,5,839.400461
0.0,201,839.598018
100.0,1,839.603084
0.0,201,839.807526
0.0,201,840.034977
0.0,201,840.233486
0.0,201,840.451782
0.0,201,840.658246
0.0,201,840.873202
0.0,201,841.078377
0.0,201,841.29329
0.0,201,841.515911
100.0,1,841.516806
0.0,201,841.723318
0.0,201,841.947147
0.0,201,842.147804
0.0,201,842.351373
100.0,1,842.35244
0.0,201,842.566077
0.0,201,842.785352
0.0,201,843.001571
0.0,201,843.206259
0.0,201,843.412707
0.0,201,843.633333
0.0,201,843.844848
0.0,201,844.068896
0.0,201,844.268116
0.0,201,844.475175
100.0,3,844.479066
0.0,201,844.675451
0.0,201,844.8757
0.0,201,845.087715
0.0,201,845.29981
0.0,201,845.508363
0.0,201,845.712729
0.0,201,845.947427
100.0,1,845.95131
100.0,3,845.952995
0.0,201,846.182057
0.0,201,846.385221
100.0,2,846.387189
0.0,201,846.588764
0.0,201,846.78537
100.0,1,846.786676
0.0,201,847.004903
0.0,201,847.200689
100.0,1,847.201889
0.0,201,847.410684
0.0,201,847.621258
0.0,201,847.820704
0.0,201,848.07629
0.0,201,848.310599
100.0,1,848.312404
0.0,201,848.513053
0.0,201,848.717469
100.0,2,848.719889
100.0,1,848.723959
0.0,201,848.935894
0.0,201,849.141827
0.0,201,849.346397
100.0,4,849.350151
100.0,4,849.354682
100.0,1,849.358081
0.0,201,849.585267
0.0,201,849.794851
100.0,2,849.799797
0.0,201,850.015845
100.0,2,850.017668
100.0,1,850.02628
0.0,201,850.266494
100.0,1,850.268095
100.0,1,850.269408
0.0,201,850.502481
100.0,13,850.516536
0.0,201,850.725862
0.0,201,850.953455
0.0,201,851.196756
0.0,201,851.39422
0.0,201,851.606246
0.0,201,851.809722
100.0,1,851.814538
0.0,201,852.009083
0.0,201,852.223594
0.0,201,852.46638
100.0,3,852.470464
0.0,201,852.677113
0.0,201,852.90601
0.0,201,853.107618
0.0,201,853.319556
0.0,201,853.528607
100.0,1,853.53248
100.0,3,853.534926
0.0,201,853.788296
0.0,201,853.996005
0.0,201,854.195686
0.0,201,854.412617
100.0,1,854.41635
0.0,201,854.646322
0.0,201,854.849466
0.0,201,855.058568
0.0,201,855.268481
0.0,201,855.462183
0.0,201,855.678084
100.0,4,855.68467
0.0,201,855.890786
0.0,201,856.089379
0.0,201,856.294011
100.0,1,856.29568
0.0,201,856.507962
0.0,201,856.742999
0.0,201,856.977015
0.0,201,857.197414
100.0,2,857.200873
0.0,201,857.407074
0.0,201,857.622345
0.0,201,857.83682
0.0,201,858.050427
100.0,30,858.078784
0.0,201,858.282319
0.0,201,858.482516
0.0,201,858.68296
100.0,15,858.69919
100.0,4,858.705143
0.0,201,858.969099
0.0,201,859.197033
0.0,201,859.401757
0.0,201,859.615996
0.0,201,859.822058
0.0,201,860.028192
0.0,201,860.236736
0.0,201,860.445472
0.0,201,860.671163
0.0,201,860.875257
0.0,201,861.08815
0.0,201,861.318907
0.0,201,861.617559
0.0,201,861.828203
0.0,201,862.031361
0.0,201,862.242839
0.0,201,862.447586
0.0,201,862.661611
0.0,201,862.867374
0.0,201,863.079935
0.0,201,863.301121
0.0,201,863.512954
0.0,201,863.71611
0.0,201,863.91139
0.0,201,864.119779
100.0,48,864.178452
0.0,201,864.396514
100.0,4,864.400664
0.0,201,864.598674
0.0,201,864.804468
0.0,201,865.011779
0.0,201,865.221746
0.0,201,865.438623
0.0,201,865.671669
100.0,6,865.676988
0.0,201,865.873492
0.0,201,866.089366
0.0,201,866.304116
0.0,201,866.50348
0.0,201,866.731003
0.0,201,866.942475
100.0,2,866.943787
0.0,201,867.150708
100.0,4,867.155019
0.0,201,867.367443
0.0,201,867.572822
100.0,1,867.573688
0.0,201,867.809686
0.0,201,868.013714
0.0,201,868.212934
0.0,201,868.417287
100.0,1,868.418565
100.0,1,868.421696
100.0,1,868.423007
100.0,1,868.424283
0.0,201,868.635086
0.0,201,868.850935
0.0,201,869.070986
0.0,201,869.270616
0.0,201,869.503619
